2026-06-19 13:16:00.944 [pool-1-thread-29] INFO  edu.homework.inspection.car.CarAgent - Car 6 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:00.944 [pool-1-thread-51] INFO  edu.homework.inspection.car.CarAgent - Car 2 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:00.945 [pool-1-thread-51] INFO  edu.homework.inspection.car.CarAgent - Car 2 MOVE (5,15)->(5,14) | timing: total=67ms check=2471us queuePop=1137us getPos=2971us validate=5870us posUpdate=2854us illuminate=11401us routeCheck=389us stateTrans=1091us remainingSteps=0
2026-06-19 13:16:00.945 [pool-1-thread-29] INFO  edu.homework.inspection.car.CarAgent - Car 6 MOVE (5,7)->(4,7) | timing: total=38ms check=1570us queuePop=658us getPos=1010us validate=2517us posUpdate=9105us illuminate=17218us routeCheck=386us stateTrans=786us remainingSteps=0
2026-06-19 13:16:00.946 [pool-1-thread-15] INFO  edu.homework.inspection.car.CarAgent - Car 8 MOVE (2,0)->(1,0) | timing: total=67ms check=1151us queuePop=472us getPos=1402us validate=2058us posUpdate=3143us illuminate=6914us routeCheck=132us stateTrans=313us remainingSteps=1
2026-06-19 13:16:00.946 [pool-1-thread-66] INFO  edu.homework.inspection.car.CarAgent - Car 3 MOVE (7,3)->(7,4) | timing: total=68ms check=1536us queuePop=390us getPos=1237us validate=2179us posUpdate=2990us illuminate=7828us routeCheck=272us stateTrans=480us remainingSteps=1
2026-06-19 13:16:00.949 [pool-1-thread-46] INFO  e.h.i.navigator.NavigationService - Navigator car 9: target selected (10,5) at distance 3
2026-06-19 13:16:00.951 [pool-1-thread-46] INFO  e.h.i.navigator.NavigationService - Navigator car 9 PLANNED: 3 steps, algo=ASTAR, searchCost=0ms, total=13ms, (8,4) -> (10,5)
2026-06-19 13:16:02.159 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1253ms
2026-06-19 13:16:02.174 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 26: car 1 at (16,14) dispatched to navigator 1
2026-06-19 13:16:02.176 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 26: car 2 at (5,14) dispatched to navigator 1
2026-06-19 13:16:02.176 [pool-1-thread-47] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (16,14) map=20x20
2026-06-19 13:16:02.178 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 26: car 4 at (0,13) dispatched to navigator 2
2026-06-19 13:16:02.180 [pool-1-thread-48] INFO  e.h.i.navigator.NavigationService - Navigator processing car 4 at (0,13) map=20x20
2026-06-19 13:16:02.180 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 26: car 5 at (4,18) dispatched to navigator 3
2026-06-19 13:16:02.182 [pool-1-thread-49] INFO  e.h.i.navigator.NavigationService - Navigator processing car 5 at (4,18) map=20x20
2026-06-19 13:16:02.184 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 26: car 6 at (4,7) dispatched to navigator 4
2026-06-19 13:16:02.187 [pool-1-thread-47] INFO  e.h.i.navigator.NavigationService - Navigator car 1: target selected (14,14) at distance 2
2026-06-19 13:16:02.189 [pool-1-thread-50] INFO  e.h.i.navigator.NavigationService - Navigator processing car 6 at (4,7) map=20x20
2026-06-19 13:16:02.189 [pool-1-thread-47] INFO  e.h.i.navigator.NavigationService - Navigator car 1 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=13ms, (16,14) -> (14,14)
2026-06-19 13:16:02.190 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 26: car 7 at (12,18) dispatched to navigator 5
2026-06-19 13:16:02.190 [pool-1-thread-48] INFO  e.h.i.navigator.NavigationService - Navigator car 4: target selected (2,14) at distance 3
2026-06-19 13:16:02.192 [pool-1-thread-49] INFO  e.h.i.navigator.NavigationService - Navigator car 5: target selected (2,18) at distance 2
2026-06-19 13:16:02.192 [pool-1-thread-48] INFO  e.h.i.navigator.NavigationService - Navigator car 4 PLANNED: 3 steps, algo=ASTAR, searchCost=0ms, total=12ms, (0,13) -> (2,14)
2026-06-19 13:16:02.192 [pool-1-thread-52] INFO  e.h.i.navigator.NavigationService - Navigator processing car 7 at (12,18) map=20x20
2026-06-19 13:16:02.192 [pool-1-thread-51] INFO  e.h.i.navigator.NavigationService - Navigator processing car 2 at (5,14) map=20x20
2026-06-19 13:16:02.194 [pool-1-thread-49] INFO  e.h.i.navigator.NavigationService - Navigator car 5 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=11ms, (4,18) -> (2,18)
2026-06-19 13:16:02.194 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 26: car 10 at (1,11) dispatched to navigator 6
2026-06-19 13:16:02.194 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 26: 10 cars, explored=39.4%, idle=7, assigned=7, cost=1311ms
2026-06-19 13:16:02.196 [pool-1-thread-53] INFO  e.h.i.navigator.NavigationService - Navigator processing car 10 at (1,11) map=20x20
2026-06-19 13:16:02.197 [pool-1-thread-50] INFO  e.h.i.navigator.NavigationService - Navigator car 6: target selected (2,7) at distance 2
2026-06-19 13:16:02.198 [pool-1-thread-50] INFO  e.h.i.navigator.NavigationService - Navigator car 6 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=9ms, (4,7) -> (2,7)
2026-06-19 13:16:02.198 [pool-1-thread-52] INFO  e.h.i.navigator.NavigationService - Navigator car 7: target selected (12,16) at distance 2
2026-06-19 13:16:02.199 [pool-1-thread-51] INFO  e.h.i.navigator.NavigationService - Navigator car 2: target selected (5,12) at distance 2
2026-06-19 13:16:02.214 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 26 took 1330ms (exceeded interval)
2026-06-19 13:16:02.229 [pool-1-thread-52] INFO  e.h.i.navigator.NavigationService - Navigator car 7 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=37ms, (12,18) -> (12,16)
2026-06-19 13:16:02.233 [pool-1-thread-51] INFO  e.h.i.navigator.NavigationService - Navigator car 2 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=40ms, (5,14) -> (5,12)
2026-06-19 13:16:02.243 [pool-1-thread-53] INFO  e.h.i.navigator.NavigationService - Navigator car 10: target selected (5,11) at distance 4
2026-06-19 13:16:02.248 [pool-1-thread-53] INFO  e.h.i.navigator.NavigationService - Navigator car 10 PLANNED: 4 steps, algo=ASTAR, searchCost=0ms, total=51ms, (1,11) -> (5,11)
2026-06-19 13:16:02.252 [pool-1-thread-12] INFO  edu.homework.inspection.car.CarAgent - Car 5 MOVE (4,18)->(3,18) | timing: total=51ms check=2142us queuePop=876us getPos=2056us validate=2923us posUpdate=2675us illuminate=13893us routeCheck=568us stateTrans=1786us remainingSteps=1
2026-06-19 13:16:02.255 [pool-1-thread-58] INFO  edu.homework.inspection.car.CarAgent - Car 8 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:02.255 [pool-1-thread-58] INFO  edu.homework.inspection.car.CarAgent - Car 8 MOVE (1,0)->(0,0) | timing: total=54ms check=809us queuePop=380us getPos=2134us validate=3032us posUpdate=3329us illuminate=7338us routeCheck=934us stateTrans=2059us remainingSteps=0
2026-06-19 13:16:02.258 [pool-1-thread-47] INFO  edu.homework.inspection.car.CarAgent - Car 4 MOVE (0,13)->(1,13) | timing: total=57ms check=2178us queuePop=1005us getPos=2110us validate=2877us posUpdate=2551us illuminate=16139us routeCheck=1261us stateTrans=4350us remainingSteps=2
2026-06-19 13:16:02.260 [pool-1-thread-61] INFO  edu.homework.inspection.car.CarAgent - Car 7 MOVE (12,18)->(12,17) | timing: total=34ms check=2118us queuePop=877us getPos=2057us validate=1903us posUpdate=5757us illuminate=17606us routeCheck=567us stateTrans=662us remainingSteps=1
2026-06-19 13:16:02.260 [pool-1-thread-26] INFO  edu.homework.inspection.car.CarAgent - Car 9 MOVE (8,4)->(8,5) | timing: total=57ms check=2107us queuePop=311us getPos=1002us validate=1420us posUpdate=4639us illuminate=17839us routeCheck=460us stateTrans=676us remainingSteps=2
2026-06-19 13:16:02.263 [pool-1-thread-36] INFO  edu.homework.inspection.car.CarAgent - Car 2 MOVE (5,14)->(5,13) | timing: total=61ms check=2035us queuePop=1042us getPos=1520us validate=1520us posUpdate=2306us illuminate=10050us routeCheck=122us stateTrans=329us remainingSteps=1
2026-06-19 13:16:02.264 [pool-1-thread-38] INFO  edu.homework.inspection.car.CarAgent - Car 3 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:02.264 [pool-1-thread-38] INFO  edu.homework.inspection.car.CarAgent - Car 3 MOVE (7,4)->(8,4) | timing: total=60ms check=1042us queuePop=412us getPos=1270us validate=3002us posUpdate=6629us illuminate=4398us routeCheck=153us stateTrans=505us remainingSteps=0
2026-06-19 13:16:02.264 [pool-1-thread-39] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (16,14)->(15,14) | timing: total=61ms check=887us queuePop=577us getPos=1803us validate=4408us posUpdate=1330us illuminate=3112us routeCheck=198us stateTrans=348us remainingSteps=1
2026-06-19 13:16:02.265 [pool-1-thread-9] INFO  edu.homework.inspection.car.CarAgent - Car 6 MOVE (4,7)->(3,7) | timing: total=62ms check=1684us queuePop=1007us getPos=3593us validate=1993us posUpdate=1028us illuminate=3537us routeCheck=154us stateTrans=301us remainingSteps=1
2026-06-19 13:16:03.459 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1230ms
2026-06-19 13:16:03.470 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 27: car 3 at (8,4) dispatched to navigator 1
2026-06-19 13:16:03.472 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 27: car 8 at (0,0) dispatched to navigator 1
2026-06-19 13:16:03.473 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 27: 10 cars, explored=43.1%, idle=2, assigned=2, cost=1258ms
2026-06-19 13:16:03.472 [pool-1-thread-54] INFO  e.h.i.navigator.NavigationService - Navigator processing car 3 at (8,4) map=20x20
2026-06-19 13:16:03.480 [pool-1-thread-54] INFO  e.h.i.navigator.NavigationService - Navigator car 3: target selected (4,5) at distance 5
2026-06-19 13:16:03.489 [pool-1-thread-54] INFO  e.h.i.navigator.NavigationService - Navigator car 3 PLANNED: 5 steps, algo=ASTAR, searchCost=0ms, total=16ms, (8,4) -> (4,5)
2026-06-19 13:16:03.494 [pool-1-thread-55] INFO  e.h.i.navigator.NavigationService - Navigator processing car 8 at (0,0) map=20x20
2026-06-19 13:16:03.499 [pool-1-thread-16] INFO  edu.homework.inspection.car.CarAgent - Car 4 MOVE (1,13)->(1,14) | timing: total=16ms check=2911us queuePop=438us getPos=776us validate=1755us posUpdate=1518us illuminate=5689us routeCheck=161us stateTrans=287us remainingSteps=1
2026-06-19 13:16:03.500 [pool-1-thread-22] INFO  edu.homework.inspection.car.CarAgent - Car 2 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:03.500 [pool-1-thread-22] INFO  edu.homework.inspection.car.CarAgent - Car 2 MOVE (5,13)->(5,12) | timing: total=17ms check=3212us queuePop=498us getPos=857us validate=1712us posUpdate=1387us illuminate=5942us routeCheck=367us stateTrans=738us remainingSteps=0
2026-06-19 13:16:03.501 [pool-1-thread-32] INFO  edu.homework.inspection.car.CarAgent - Car 10 MOVE (1,11)->(2,11) | timing: total=17ms check=1575us queuePop=404us getPos=765us validate=1183us posUpdate=891us illuminate=4990us routeCheck=521us stateTrans=725us remainingSteps=3
2026-06-19 13:16:03.501 [pool-1-thread-25] INFO  edu.homework.inspection.car.CarAgent - Car 5 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:03.501 [pool-1-thread-25] INFO  edu.homework.inspection.car.CarAgent - Car 5 MOVE (3,18)->(2,18) | timing: total=18ms check=2748us queuePop=354us getPos=844us validate=1637us posUpdate=1682us illuminate=7087us routeCheck=200us stateTrans=806us remainingSteps=0
2026-06-19 13:16:03.501 [pool-1-thread-27] INFO  edu.homework.inspection.car.CarAgent - Car 9 MOVE (8,5)->(9,5) | timing: total=17ms check=1069us queuePop=388us getPos=1764us validate=1014us posUpdate=887us illuminate=6657us routeCheck=178us stateTrans=738us remainingSteps=1
2026-06-19 13:16:03.514 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 27 took 1299ms (exceeded interval)
2026-06-19 13:16:03.522 [pool-1-thread-55] INFO  e.h.i.navigator.NavigationService - Navigator car 8: target selected (2,2) at distance 4
2026-06-19 13:16:03.524 [pool-1-thread-55] INFO  e.h.i.navigator.NavigationService - Navigator car 8 PLANNED: 4 steps, algo=ASTAR, searchCost=0ms, total=31ms, (0,0) -> (2,2)
2026-06-19 13:16:03.539 [pool-1-thread-28] INFO  edu.homework.inspection.car.CarAgent - Car 7 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:03.539 [pool-1-thread-28] INFO  edu.homework.inspection.car.CarAgent - Car 7 MOVE (12,17)->(12,16) | timing: total=39ms check=424us queuePop=843us getPos=18694us validate=2421us posUpdate=2588us illuminate=12256us routeCheck=219us stateTrans=783us remainingSteps=0
2026-06-19 13:16:03.541 [pool-1-thread-8] INFO  edu.homework.inspection.car.CarAgent - Car 1 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:03.541 [pool-1-thread-8] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (15,14)->(14,14) | timing: total=39ms check=2167us queuePop=401us getPos=972us validate=1932us posUpdate=3069us illuminate=10404us routeCheck=148us stateTrans=593us remainingSteps=0
2026-06-19 13:16:03.541 [pool-1-thread-35] INFO  edu.homework.inspection.car.CarAgent - Car 3 MOVE (8,4)->(7,4) | timing: total=39ms check=1609us queuePop=991us getPos=1810us validate=2442us posUpdate=3328us illuminate=8435us routeCheck=164us stateTrans=290us remainingSteps=4
2026-06-19 13:16:03.543 [pool-1-thread-39] INFO  edu.homework.inspection.car.CarAgent - Car 6 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:03.543 [pool-1-thread-39] INFO  edu.homework.inspection.car.CarAgent - Car 6 MOVE (3,7)->(2,7) | timing: total=41ms check=1681us queuePop=678us getPos=933us validate=2446us posUpdate=2168us illuminate=4049us routeCheck=161us stateTrans=375us remainingSteps=0
2026-06-19 13:16:04.831 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1308ms
2026-06-19 13:16:04.844 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 28: car 1 at (14,14) dispatched to navigator 1
2026-06-19 13:16:04.847 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 28: car 2 at (5,12) dispatched to navigator 1
2026-06-19 13:16:04.848 [pool-1-thread-56] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (14,14) map=20x20
2026-06-19 13:16:04.851 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 28: car 5 at (2,18) dispatched to navigator 2
2026-06-19 13:16:04.853 [pool-1-thread-57] INFO  e.h.i.navigator.NavigationService - Navigator processing car 5 at (2,18) map=20x20
2026-06-19 13:16:04.854 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 28: car 6 at (2,7) dispatched to navigator 3
2026-06-19 13:16:04.857 [pool-1-thread-58] INFO  e.h.i.navigator.NavigationService - Navigator processing car 6 at (2,7) map=20x20
2026-06-19 13:16:04.858 [pool-1-thread-56] INFO  e.h.i.navigator.NavigationService - Navigator car 1: target selected (12,14) at distance 2
2026-06-19 13:16:04.859 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 28: car 7 at (12,16) dispatched to navigator 4
2026-06-19 13:16:04.861 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 28: 10 cars, explored=46.6%, idle=5, assigned=5, cost=1346ms
2026-06-19 13:16:04.861 [pool-1-thread-56] INFO  e.h.i.navigator.NavigationService - Navigator car 1 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=12ms, (14,14) -> (12,14)
2026-06-19 13:16:04.861 [pool-1-thread-59] INFO  e.h.i.navigator.NavigationService - Navigator processing car 7 at (12,16) map=20x20
2026-06-19 13:16:04.863 [pool-1-thread-57] INFO  e.h.i.navigator.NavigationService - Navigator car 5: target selected (0,19) at distance 3
2026-06-19 13:16:04.864 [pool-1-thread-60] INFO  e.h.i.navigator.NavigationService - Navigator processing car 2 at (5,12) map=20x20
2026-06-19 13:16:04.865 [pool-1-thread-57] INFO  e.h.i.navigator.NavigationService - Navigator car 5 PLANNED: 3 steps, algo=ASTAR, searchCost=0ms, total=11ms, (2,18) -> (0,19)
2026-06-19 13:16:04.868 [pool-1-thread-58] INFO  e.h.i.navigator.NavigationService - Navigator car 6: target selected (2,5) at distance 2
2026-06-19 13:16:04.869 [pool-1-thread-58] INFO  e.h.i.navigator.NavigationService - Navigator car 6 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=13ms, (2,7) -> (2,5)
2026-06-19 13:16:04.870 [pool-1-thread-59] INFO  e.h.i.navigator.NavigationService - Navigator car 7: target selected (10,16) at distance 2
2026-06-19 13:16:04.871 [pool-1-thread-60] INFO  e.h.i.navigator.NavigationService - Navigator car 2: target selected (7,12) at distance 2
2026-06-19 13:16:04.871 [pool-1-thread-59] INFO  e.h.i.navigator.NavigationService - Navigator car 7 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=10ms, (12,16) -> (10,16)
2026-06-19 13:16:04.873 [pool-1-thread-60] INFO  e.h.i.navigator.NavigationService - Navigator car 2 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=9ms, (5,12) -> (7,12)
2026-06-19 13:16:04.875 [pool-1-thread-46] INFO  edu.homework.inspection.car.CarAgent - Car 4 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:04.876 [pool-1-thread-46] INFO  edu.homework.inspection.car.CarAgent - Car 4 MOVE (1,14)->(2,14) | timing: total=11ms check=1014us queuePop=261us getPos=480us validate=459us posUpdate=781us illuminate=3895us routeCheck=679us stateTrans=1916us remainingSteps=0
2026-06-19 13:16:04.884 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 28 took 1369ms (exceeded interval)
2026-06-19 13:16:04.910 [pool-1-thread-15] INFO  edu.homework.inspection.car.CarAgent - Car 5 MOVE (2,18)->(1,18) | timing: total=39ms check=492us queuePop=178us getPos=277us validate=532us posUpdate=754us illuminate=33843us routeCheck=373us stateTrans=2188us remainingSteps=2
2026-06-19 13:16:04.916 [pool-1-thread-54] INFO  edu.homework.inspection.car.CarAgent - Car 8 MOVE (0,0)->(1,0) | timing: total=42ms check=19866us queuePop=882us getPos=1345us validate=1188us posUpdate=1746us illuminate=11210us routeCheck=1013us stateTrans=728us remainingSteps=3
2026-06-19 13:16:04.920 [pool-1-thread-33] INFO  edu.homework.inspection.car.CarAgent - Car 2 MOVE (5,12)->(6,12) | timing: total=45ms check=20226us queuePop=1514us getPos=1101us validate=1203us posUpdate=1720us illuminate=14953us routeCheck=592us stateTrans=396us remainingSteps=1
2026-06-19 13:16:04.921 [pool-1-thread-6] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (14,14)->(13,14) | timing: total=44ms check=982us queuePop=650us getPos=873us validate=1436us posUpdate=3697us illuminate=9662us routeCheck=153us stateTrans=351us remainingSteps=1
2026-06-19 13:16:04.921 [pool-1-thread-16] INFO  edu.homework.inspection.car.CarAgent - Car 3 MOVE (7,4)->(6,4) | timing: total=45ms check=906us queuePop=397us getPos=934us validate=1547us posUpdate=3851us illuminate=9433us routeCheck=133us stateTrans=496us remainingSteps=3
2026-06-19 13:16:04.922 [pool-1-thread-41] INFO  edu.homework.inspection.car.CarAgent - Car 9 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:04.922 [pool-1-thread-41] INFO  edu.homework.inspection.car.CarAgent - Car 9 MOVE (9,5)->(10,5) | timing: total=46ms check=979us queuePop=387us getPos=1247us validate=1655us posUpdate=2286us illuminate=8660us routeCheck=386us stateTrans=662us remainingSteps=0
2026-06-19 13:16:04.924 [pool-1-thread-3] INFO  edu.homework.inspection.car.CarAgent - Car 10 MOVE (2,11)->(3,11) | timing: total=50ms check=1243us queuePop=1085us getPos=2261us validate=3080us posUpdate=3139us illuminate=4959us routeCheck=297us stateTrans=701us remainingSteps=2
2026-06-19 13:16:06.155 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1254ms
2026-06-19 13:16:06.166 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 29: car 4 at (2,14) dispatched to navigator 1
2026-06-19 13:16:06.169 [pool-1-thread-61] INFO  e.h.i.navigator.NavigationService - Navigator processing car 4 at (2,14) map=20x20
2026-06-19 13:16:06.170 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 29: car 9 at (10,5) dispatched to navigator 2
2026-06-19 13:16:06.170 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 29: 10 cars, explored=49.4%, idle=2, assigned=2, cost=1285ms
2026-06-19 13:16:06.172 [pool-1-thread-62] INFO  e.h.i.navigator.NavigationService - Navigator processing car 9 at (10,5) map=20x20
2026-06-19 13:16:06.175 [pool-1-thread-61] INFO  e.h.i.navigator.NavigationService - Navigator car 4: target selected (8,13) at distance 7
2026-06-19 13:16:06.178 [pool-1-thread-61] INFO  e.h.i.navigator.NavigationService - Navigator car 4 PLANNED: 7 steps, algo=ASTAR, searchCost=0ms, total=8ms, (2,14) -> (8,13)
2026-06-19 13:16:06.178 [pool-1-thread-62] INFO  e.h.i.navigator.NavigationService - Navigator car 9: target selected (12,5) at distance 2
2026-06-19 13:16:06.180 [pool-1-thread-62] INFO  e.h.i.navigator.NavigationService - Navigator car 9 PLANNED: 2 steps, algo=ASTAR, searchCost=0ms, total=8ms, (10,5) -> (12,5)
2026-06-19 13:16:06.183 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 29 took 1298ms (exceeded interval)
2026-06-19 13:16:06.229 [pool-1-thread-37] INFO  edu.homework.inspection.car.CarAgent - Car 4 MOVE (2,14)->(3,14) | timing: total=48ms check=22583us queuePop=449us getPos=1937us validate=4110us posUpdate=2455us illuminate=10490us routeCheck=918us stateTrans=1431us remainingSteps=6
2026-06-19 13:16:06.231 [pool-1-thread-36] INFO  edu.homework.inspection.car.CarAgent - Car 5 MOVE (1,18)->(0,18) | timing: total=50ms check=1211us queuePop=2133us getPos=22303us validate=6613us posUpdate=3844us illuminate=9387us routeCheck=1099us stateTrans=1242us remainingSteps=1
2026-06-19 13:16:06.233 [pool-1-thread-12] INFO  edu.homework.inspection.car.CarAgent - Car 1 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:06.234 [pool-1-thread-12] INFO  edu.homework.inspection.car.CarAgent - Car 1 MOVE (13,14)->(12,14) | timing: total=50ms check=1947us queuePop=707us getPos=2653us validate=1954us posUpdate=1880us illuminate=13257us routeCheck=663us stateTrans=2337us remainingSteps=0
2026-06-19 13:16:06.235 [pool-1-thread-62] INFO  edu.homework.inspection.car.CarAgent - Car 9 MOVE (10,5)->(11,5) | timing: total=52ms check=3743us queuePop=316us getPos=912us validate=1544us posUpdate=1449us illuminate=13955us routeCheck=623us stateTrans=1076us remainingSteps=1
2026-06-19 13:16:06.236 [pool-1-thread-46] INFO  edu.homework.inspection.car.CarAgent - Car 3 MOVE (6,4)->(6,5) | timing: total=29ms check=2124us queuePop=993us getPos=2179us validate=1513us posUpdate=4029us illuminate=13633us routeCheck=587us stateTrans=675us remainingSteps=2
2026-06-19 13:16:06.236 [pool-1-thread-32] INFO  edu.homework.inspection.car.CarAgent - Car 7 MOVE (12,16)->(11,16) | timing: total=54ms check=3106us queuePop=20720us getPos=2067us validate=3144us posUpdate=2694us illuminate=18139us routeCheck=708us stateTrans=1000us remainingSteps=1
2026-06-19 13:16:06.237 [pool-1-thread-53] INFO  edu.homework.inspection.car.CarAgent - Car 2 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:06.237 [pool-1-thread-53] INFO  edu.homework.inspection.car.CarAgent - Car 2 MOVE (6,12)->(7,12) | timing: total=53ms check=2098us queuePop=700us getPos=2331us validate=3362us posUpdate=1903us illuminate=17936us routeCheck=464us stateTrans=792us remainingSteps=0
2026-06-19 13:16:06.240 [pool-1-thread-26] INFO  edu.homework.inspection.car.CarAgent - Car 6 MOVE (2,7)->(2,6) | timing: total=53ms check=966us queuePop=665us getPos=2355us validate=2801us posUpdate=4226us illuminate=7992us routeCheck=285us stateTrans=506us remainingSteps=1
2026-06-19 13:16:06.241 [pool-1-thread-10] INFO  edu.homework.inspection.car.CarAgent - Car 8 MOVE (1,0)->(2,0) | timing: total=56ms check=1314us queuePop=1417us getPos=2976us validate=3347us posUpdate=1234us illuminate=3264us routeCheck=83us stateTrans=200us remainingSteps=2
2026-06-19 13:16:06.243 [pool-1-thread-16] INFO  edu.homework.inspection.car.CarAgent - Car 10 MOVE (3,11)->(4,11) | timing: total=58ms check=1411us queuePop=373us getPos=934us validate=867us posUpdate=848us illuminate=3264us routeCheck=120us stateTrans=339us remainingSteps=1
2026-06-19 13:16:07.440 [controller-tick-loop] INFO  e.h.inspection.common.RabbitProvider - RabbitMQ topology declared (400 cars, 8 navigators) in 1232ms
2026-06-19 13:16:07.452 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 30: car 1 at (12,14) dispatched to navigator 1
2026-06-19 13:16:07.455 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 30: car 2 at (7,12) dispatched to navigator 1
2026-06-19 13:16:07.456 [pool-1-thread-63] INFO  e.h.i.navigator.NavigationService - Navigator processing car 1 at (12,14) map=20x20
2026-06-19 13:16:07.457 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 30: 10 cars, explored=52.2%, idle=2, assigned=2, cost=1273ms
2026-06-19 13:16:07.464 [controller-tick-loop] INFO  e.h.i.controller.ControllerAgent - Tick 30 took 1282ms (exceeded interval)
2026-06-19 13:16:07.495 [pool-1-thread-63] INFO  e.h.i.navigator.NavigationService - Navigator car 1: target selected (14,12) at distance 4
2026-06-19 13:16:07.500 [pool-1-thread-63] INFO  e.h.i.navigator.NavigationService - Navigator car 1 PLANNED: 4 steps, algo=ASTAR, searchCost=0ms, total=44ms, (12,14) -> (14,12)
2026-06-19 13:16:07.505 [pool-1-thread-11] INFO  edu.homework.inspection.car.CarAgent - Car 5 ROUTE_DONE: arrived at target, path completed
2026-06-19 13:16:07.505 [pool-1-thread-11] INFO  edu.homework.inspection.car.CarAgent - Car 5 MOVE (0,18)->(0,19) | timing: total=44ms check=23094us queuePop=432us getPos=2269us validate=2790us posUpdate=2706us illuminate=6928us routeCheck=756us stateTrans=1327us remainingSteps=0
2026-06-19 13:16:07.507 [pool-1-thread-64] INFO  e.h.i.navigator.NavigationService - Navigator processing car 2 at (7,12) map=20x20
2026-06-19 13:16:07.508 [pool-1-thread-51] INFO  edu.homework.inspection.car.CarAgent - Car 8 MOVE (2,0)->(2,1) | timing: total=46ms check=1335us queuePop=5395us getPos=17456us validate=3679us posUpdate=2681us illuminate=11414us routeCheck=417us stateTrans=1985us remainingSteps=1
2026-06-19 13:16:07.512 [pool-1-thread-5] INFO  edu.homework.inspection.car.CarAgent - Car 4 MOVE (3,14)->(3,13) | timing: total=51ms check=1279us queuePop=547us getPos=1457us validate=21692us posUpdate=3851us illuminate=18258us routeCheck=375us stateTrans=1149us remainingSteps=5
